,Cool,Funny,Rating,Text,Useful,Sentiment
853,9,7,4.0,"I came to this charming new spot in Nolita last Thursday night for drinks. The Musket Room had only been open for 3 days, but it's already off to a great start. On charming Elizabeth street serving up New Zealand cuisine from chef Matt Lambert of Saxon + Parole, this is a perfect date spot. The long walnut bar is a great spot to catch up after work this summer and throw back something cold, and may I recommend the Scorsese, a rye whiskey concoction with egg whites and bitters. The bartenders here are always smiling and the leather coasters were a nice touch as well. I have yet to eat here so I cannot judge the dinner menu, but the room in the back is inviting with windows overlooking a garden area. The front has sexy leather banquette booths opposite the bar. Both perfectly suitable for date night. I can't wait to come back and try the seared foie gras with apricots and mandarin or the Quail with cherries and bread sauce. There is a 5 or 9 course tasting menu available as well.",11,0.9956
854,7,3,4.0,"The French have landed & are bringing more Maison's to Manhattan. Happy, tre-bien you are here and look forward to a Chelsea shop soon. The bakers and pastry chefs are French & it shows. The luscious bread & artfully designed pastries beckon for taste.The modern design in a corner space packs, in customers who are cramped by an architect who clearly wanted to maximize profit over comfort- no matter...it is worth being squished for some carbs that NY has never seen.I went for the premiere lunch.and sampled the corn soup with feta, and tomatoes- $9. The puree(tre-French) was a good summer soup. The corn was not as crisp as I would have expected but it was a flavorful combo. The bread basket includes a chestnut bread, yellow in color with turmeric that tastes slightly sweet & is very exotic. For dessert I had a lemon/milk chocolate cookie which tasted more Madeline, than cookie, but delish nonetheless. Hot chocolate was straight outta France & great to see real hot chocolate, not the watered down crap you see in most spots. Service was very French & friendly, my waitress hailed from France. Loved the authenticity of breads & French offerings, but beg the Frenchmen in charge to seat your future Chelsea butts(Chelsea girls love sumptuous seating) patrons with more comfort than the Flatiron locale.",9,0.9901
855,9,2,4.0,"The Jazz Lounge is located under the main restaurant and has a very old world New York in the golden days vibe. Ferns, sultry wallpaper, and large curved booths all encircle a very intimate stage with live music sets all night long. The band was AWESOME, the main guy, was such a crowd-pleaser coming down off the stage and crawling up the furniture as he was filled with the spirit of his toe tappin' melody. He brought the energy of the room up to 10 as soon as he got behind the mic. The band backing him up was huge. How many people can you fit on a tiny stage? Well I don't know, but each and every one of their instruments sounded great. Individually during their little solos, and triumphant blasting out all together as vibrant beautiful noise. We dined on pretty much everything off the lounge menu, which I think was the same menu as upstairs. The ridiculously large sushi boat was delicious, but perhaps not a practical item to order as you are eating at tiny cafe bistro sized tables. The guy who brought out the boat was in a rush to set it down, as it did look pretty heavy! He ended up knocking a full glass of water into my dates lap, pretty much spoiling the rest of his night sadly. They comped us a beer but I felt they could have done more as he was also drinking high end scotch, and we were ordering so much... the waitresses were nice enough but I felt that the organization in the downstairs area needs to be ironed out a bit, we were approached by many staff members with little continuity and consistency of service. The pacing of bringing out the food was non existent and pretty ludacris for them to attempt to do for such a tiny table. It was like a full on African Stampede, sushi boat, tiger shrimps, miso cods, man grating wasabi table side, more entrees, etc etc... ALL AT ONCE, cue the loud band behind, it was really like a wild improvisational skat shoooobidity bop bop experience to see the servers all flitting about insanely for 5 mins... then us, spinning plates, balancing hot skillets, steering the sushi boat left right, ahh no space. Then food coma, everything was delicious, although portions were a tad small, and perhaps sweet. Prices were high, but the eats and the music was great. I will be back for all that jazz....",8,0.9966
856,5,10,4.0,"Super interesting crowd and old-school atmosphere. Came to Sparks with a group of clients, who happened to be mostly female. It's like the doorman had never seen a woman walk through those steakhouse doors before. They were going absolutely ballistic, sweeping us over to the bar and pouring wine for us with a sense of absolute urgency. I looked around, and noticed that nobody there was under the age of 55 - a lot of suits, a lot of bald heads.We went to take our table, and as we walked by, someone commented ""Should I ask who's getting married?"" (ie, the only reason so many chicks would come to this place is if they're at a bachelorette.) It was kind of crazy, but didn't really bother me, as the novelty value was off the charts. Old paintings on the walls, white tablecloths, mafioso-esque staff. This place was not messing around when it came to keeping up a nostalgic atmosphere.Drink service was slow initially, and this is not the place to order any type of custom cocktail - whiskey - rocks, or a bottle of red. Once we got our first round, we started in on ordering...everything on the menu, in typical steakhouse fashion. Fried clams, mozzarella salad, asparagus, creamed spinach..the list goes on. It was all decent, nothing stood out as tremendously unique or even remotely different from what you'd get at one of the dozens of other steakhouses in NYC. However, the steaks were definitely quite the production. They come out on an old wooden cart, and are the approximate size of your head. Absolutely massive. None of us could get through our order, and everyone took over tons of leftovers for extra-bougie steak salads the next day. We stayed for 3 hours and weren't rushed in any way, which I appreciated. If you're looking for a super-old school vibe and extra-expensive spot to celebrate in a carnivorous way, I'd recommend it.",12,0.9787
857,8,9,4.0,"This is my favorite Chinese in the area. Everything here tastes so good! The prices and atmosphere are comparable to any other Chinese restaurant around (but then again, who goes to Chinese for ambiance?). What makes them stand out is that all the other Chinese spots end up messing something up in the process of making the food, rendering it inedible. Whether its gloppy brown sauce or fried items swimming in grease, they just always seem to miss the mark. But I can honestly say that Golden Fountain never makes those mistakes. NOTE: they are cash only. My only scruple... Well aside from the name. My first time ordering, I thought it said ""Golden Shower.""",8,0.9126
858,24,20,4.0,"Apollo the owner of Campos & Campos is unapologetic about the premium pricing of his services, carrying an air of superiority--the kind one might expect from his Hellenistic namesake. But then I would be remiss and unfair to not point out that his tailoring and attention to detail are unparalleled.Bring that Rag & Bone jacket or jeans that seemed like a great bargain at Barneys Warehouse to Campos & Campos, and Apollo will have the jacket sleeves shortened or the jeans hemmed to perfection. No matter that the item is no longer a bargain with the alteration fees included, you are likely to be pleased with the end result.I would return to Apollo when I want something done right, and when money is no object--such as when you are trying to justify the sunk cost of an ill-fitting item that was purchased 65% off its retail price, or when you have inflicted some damage on your favorite qiviuk and pashmina-rich Brioni Vanquish II suit. I certainly don't have that problem (or suit).",24,0.9367
859,7,5,4.0,"To those who have never watched Saturday Night Fever, or who are unfamiliar with it, the movie may simply be ""that disco movie"" with John Travolta in it. But it is actually about so much more than disco, which really only served as the backdrop of what it was trying to portray. Set in the 1970s, the movie tells the story of Tony Manero, a young man living in the Bay Ridge neighbourhood. Stuck in a low-paying job and undermined by his parents at home, the only time Tony felt like he could be somebody was when he was on the dance floor. Saturday Night Fever touched upon the social mores and tension of 1970s New York City, visiting subjects like racial conflicts, rape, drugs, abortion, and suicide. Seemingly happy living in Bay Ridge, it wasn't until Tony met Stephanie Mangano that he slowly realised he felt trapped and that he wanted to leave Bay Ridge for the concrete towers of Manhattan just like Stephanie did. Stephanie desperately wanted out of the ""Bay Ridge scene"".These days, Bay Ridge is no longer a predominantly Italian neighbourhood as portrayed in Saturday Night Fever. It has a diverse ethnic mix of people, including the Chinese. This is where Sundaes and Cones got its start. But following Tony Manero and Stephanie Mangano's footsteps, this ice cream parlour also moved to Manhattan. It moved to East Village, to be precise. On my second or third visit, I realised that all of the people behind the counter at this ice cream parlour were young Asian people. I asked one of them why that is, and he said that the establishment is a family business. Well that certainly explains some of the Asian-inspired ice cream flavours like ginger, taro, and black sesame. Their ice cream is truly delicious and on most late summer nights, there are groups of people inside ordering ice cream, and outside eating the ice cream they just ordered. My favourite so far is the salted caramel on a sugar cone. Sundaes and Cones also makes ice cream cakes and serve shakes. I have not tried either but I would not be surprised if they were equally delicious.",9,0.4499
860,9,7,4.0,"It's been a running joke among friends, that since I've moved to NYC, I am living the life of Carrie Bradshaw. First of all, flattered. Second of all, I don't have her shoe collection. But, what I do have is my writing skills, a laptop (well my iPhone I double as a laptop), and my penchant to find really great places to eat and write. Sometimes simultaneously, often times, just the dining part. Surprisingly, lots of places in NYC are not 24Hrs, but French Roast is! I love that and their service. I often come here to write and drink coffee, and nosh on some fries. I worked really late one night, and the service was impeccable. I was in my zone, and they just let me be. They refilled my coffee and water, cleared my table, asked me if I wanted dessert. I dig that kind of attention to detail. Either way, a great spot for dinner or brunch, or just a reprieve outside the confines of your living room. :)",9,0.9788
861,8,7,4.0,"Summary: Great for groups and a nice spot if you don't want to trek it to Queens or Chinatown. Mid-range Chinese food alternative. Reasonably priced vs. other non-dive mid-town Chinese food places. Four stars for BYOB sans corkage fee.Atmosphere: It looks like a Chinese New Years decoration store exploded inside here. The restaurant is located in the downstairs of the building. It's very clean and darkly light without being too dark. While I think most will find the various luck symbols to be a nice touch to Asian-ize an otherwise, green windowless space, for Chinese folks may instead feel like they stepped into year around Chinese New Years. Wow... that's a lot of luck being symbolized on the walls.Service: I'm going to give it a four, but honestly, there were times when it was a bit confusing to me. We had a party of 6 that arrived over the course of a 1/2 hour and ran up against their closing time. In all fairness, I think that may have been part of the confusion. They classically will want you to order everything all at once, vs. Western tradition of apps first then main course. There were three main oddities which included: pouring water for one person, but not for everyone who had no water, bringing a single hot sauce for 1 person when everyone at the table was requesting, and some very unconventional use of plates. We started with 2 plates each, 1 was cleared then half of us got 2 plates at a time while some only had 1. After the initial oddity, though, things started to normalize. They started to bring more condiments and also just swapped out plates in the normal custom. Food: The food was good, but surprisingly, it wasn't all of the classically Cantonese dishes. Salt & Pepper Squid or Shrimp. We had both. The chef really excels at salt pepper dishes. As the name suggests, this is breaded slightly thicker than tempura with salt and pepper. 5 stars.Beef Chow Fun - This is the Gan Chow Ngow Haw (flat noodles) and is one of the better in the city. Great with the hot sauce. 5 StarsSoy Garlic Chicken. Surprisingly delicious, this lightly fried chicken dish was a so good we ordered 2. 5 starsSoft Shell Crab with Soy - Solidly executed. The underbelly is separated for those that like that, thus making the bitterness not permeate into legs. 4.5 stars for execution.Chicken with salted fish fried rice. Well executed. Worth a try. Mustard Greens. Surprisingly this was the stalk instead of the leaves. After our initial confusion, we dove in and found it delightful. 5 stars.Sea Bass with Ginger & Scallions - Fresh enough, but the point of this dish is for the steamed mixture of ginger, scallion and soy to magically infuse a gentle essence of flavor into the fish so that a light pouring of sauce brings it all out. The fish stayed fish and the sauce wasn't enough to bring it home. 3 stars.Ginger & Scallion Lobster - Fresh and executed, but not an amazing execution. There was an actual sauce on the plate... odd. If you're craving it, go ahead. That said, I'd save this for China town.For my crustaceans list, 3.5 stars, because it saves me the trek to Chinatown. For general overall 4 stars. Would definitely go back.",14,0.9971
862,21,15,4.0,"MMD, what's a nice restaurant like you doing at an address like this?1149 First Avenue. It's been home to many Indian restaurants in the past - Baluchi and Bawarchi being 2 prior tenants in the 5 years prior to Moti Mahal Delux (MMD)'s incarnation. However, instead of being haunted by the ghosts of restaurants past, MMD, is able to charge prices that would be 20-25% less than what you'd pay for an Indian restaurant in Mid Town East - partly due to cheaper real estate.Speaking of prices, I don't understand those who whine about MMD being expensive. Seriously, just because the cuisine is Indian, does that mean that a meal SHOULD cost less than $ 20 per person? Do the whiners understand that quality of ingredients, and uniqueness of preparation, result in higher costs - and thus actually merit higher prices? Or do they think that just because the restaurant has ""Mahal"" in its name, they should pay the same prices that they did for that pathetic Indian restaurant of their college years, likely one that had Taj, Mahal, India, or Curry (if not Hurry) in its name?Saffron. It might well be the most expensive food in the world (good saffron ranges between $ 2,500-7,500 per pound, depending upon origin). Quality saffron is used by chefs in the Indian subcontinent when they want to impress the guests - sparing no expense in doing so. Saffron, is the secret ingredient in MMD's famous Dal Makhani, a dish so well executed that NY Times described it as ""a bowl of lentils (that) can make you go wobbly with happiness"". Despite dedicating two paragraphs to it, Pete Wells wasn't able to identify the starring turn of saffron -instead focusing simply on the ocean of butter that the lentils has absorbed.Now I didn't try their ""signature"" Tandoori chicken (apparently reason alone for the owner to acquire this Indian Franchise), for I never eat Saag Paneer, Chicken Tikka Massala or Tandoori chicken at an Indian restaurant - pet crutches of the food critic who doesn't understand Indian cuisine. In fact, should you find a review of these in my reviews, please do alert yelp HQ that my account has been hacked... as there could be no other reason. But, I did try enough chicken dishes in the menu to realize that the kitchen converts a pollo into Apollo! Starting from the clay oven dishes (Anardana Tikka: chicken with black pepper, pomegranate marinade; Cream Murgh Tikka: cardamom, cream cheese marinade) to the Kadhai Murgh in the entrees, they are all superior executions. I've also liked the Mutton Tawa Tikka (grilled mutton cubes, finished on the griddle). However, I can't say that I'm a fan of the spiced okra, or of the Biryani (despite the grains of rice not being clumpy, but distinct - as they should be) that was, to be polite, bland. I do think their vegetarian executions lack those for chicken, but not every Indian restaurant in the city excels at vegetarian - the way the cuisine should, per potential.Unlike the NY Times' view, I didn't think that the desserts were a waste. The first time I tried it I really liked the Ras Malai, however the next time around, I thought the consistency of the cream was lacking. Instead, I much prefer the Phirni (rice pudding with raisins) that has to be amongst the better versions in its class, and much denser than comparative interpretations.Service is competent, but not exceptional as at Tulsi. The comparison is relevant as the manager at Tulsi was prompt to greet me with ""nice to see you again"" on my 2nd visit, while my 4 visits to MMD in 2 weeks led to no such recognition in any of my visits. That said, I'll live with the price / value proposition of MMD any time over that of Tulsi. (4.5 stars)",28,0.9732
863,5,2,4.0,"This place has amazingly rich food that will put you in a food coma afterwards. My favorite dish on their menu (which I had yesterday for the 16th or 17th time within the last 2 months) is the parpadelle alla casalinga. You can taste the fact the parpadelle was freshly made (and never dried). Then it's smothered in this creamy, rich mascapone sauce and covered with mushrooms and crispy prosciutto chunks. I'm usually full after the first 3 bites but I'll keep eating because I just can't stop! Pricing is a bit steep there but they are gracious enough to let you order a half order of the pasta. They've done it for me everytime with the parpadelle. As far as I'm concerned, that half portion is the equivalent of a full size dinner.",7,0.918
864,9,10,4.0,"A solid breakfast and lunch option in the financial district. I really like a lot of their breakfast options. They have lots of different breakfast sandwiches with many different kinds of meats (sausage, bacon, ham, turkey, pork roll, beef sausage, etc.) and they also have some great muffin varieties (chocolate cream cheese, cinnamon coffee cake, chocolate fudge)!My favorite, though, has got to be the tater tots. They're so delicious! Perfectly crispy on the outside, soft on the inside and not overly greasy. Whenever I order or pick up breakfast from Champs, I be sure to get a tray of the tater tots to share with my coworkers. They always get devoured and everyone's grateful! We have to be careful how often we order them, though, gotta eat a little bit healthy!My only complaint is that they're pretty busy on weekday mornings. Because of this, when I'm busy too and I need to order delivery instead of takeout it often takes a pretty long time even though they're super close to my office. Other than that, though, it's a pretty great place!",12,0.9936
865,8,7,4.0,"Brand New pizzeria in the country club area of the Bronx, (where the Italians there try to hard to be Italian! ) anyway! This place is your normal pizzeria that makes dinner dishes! They're all over the place in the Bronx! Wht makes this place different is the authenticity of the food! For a pizzeria to make fresh quality dinner dishes equal to a trattoria is pretty good!! I was def surprised at the quality of the food, it was made fresh and everything seemed homemade ! From sauce to bread! The broccoli rabe something to rave about! It was heaven! And prb the best grilled chk and broc rabe I ever had!",11,0.9631
866,5,7,4.0,"Review #300!!After seeing Scott Conant on countless episodes of Chopped being hailed as the king of pasta, I've been dying to come to Scarpetta. I was afraid all the hype would leave me disappointed but I've actually never been more wrong in my life! The food was perfect!Between 3 girls, we split creamy polenta, the spaghetti, the duck and foie gras ravioli and black cod.Although I am not a fan of mushrooms at all, I forced myself to try the creamy polenta. Unsurprisingly I still did not enjoy the taste of the mushroom sauce, but the polenta was very creamy.The spaghetti was my absolute favorite of the night. I know you're probably thinking ""how good can plain ol' spaghetti really be'? I for sure thought that as well, but this spaghetti was perfectly al dente, wrapped in a light blanket of spicy tomato sauce with fresh bits of basil mixed in. Apparently this is the pasta Scott Conant made to woo his lady friends in college. Consider me wooed.Not to dote on just the spaghetti, the duck and foie gras raviolis were equally delightful - smooth, rich and perfectly salty.I cannot rave more about this place...except that the service was ridiculous fast...perhaps a bit toooo fast. I felt it lacked that Italian homey feel where you're welcomed to stay for longer than you should.All in all, a perfect place for some ridiculously good pasta!! All hail the king of pasta!",4,0.9946
867,8,7,4.0,"I heart you shoestring fries. You tastes so delicious with your fried rosemary and garlic. The burger with the roquefort cheese, omg. so rockin good. I also tried the sheep's milk gnudi, with its creamy buttery sauce with of course fried sage..Why didn't I think of frying all these herbs...ugh so good. The seared mackerel was delicious too, not stinky and just perfectly salted.The food here is just surprisingly awesome with such a down to earth setting. Plenty of drinks to choose from. Always a bottle of water on each table. Hanging your coats on the choices of coat hangers all over the place. Every time I come here I have no complaints, I leave happy.",10,0.9818
868,11,15,4.0,"Dear Mr. Payard, Did you really have to go ahead and open a bakery not 3 minutes walking distance from my home?Bad, bad Mr. Payard. No macaron for you. Because I already ate them all.Kthanks,Madhuri---A few weeks ago I resolved to eat healthy. A few weeks ago I also decided to be better about catching up with friends. And a few weeks ago, I resolved not to patronize Starbucks a lot, since I don't love their products so much anyway. These three resolutions don't work so well, as I end up meeting a lot of my friends over pastries at FPB. It's not hard to guess which resolution I am completely ignoring.As a patisserie I think this is quite excellent. Among my favourites here are the macarons (I recommend the Salted Caramel and the Rosemary Apricot ones) and the Chocolate Chiboust tart (you'll love the candied nuts and caramel and chocolate even though I've had better tart bases). On summer days, their fruit tarts are lovely too. I thought their eclair and their roulades were strictly okay, I won't be ordering that another time.I have had less luck with their savoury creations - their baguettes are good but not great, and the quiche was quite dry the one time that I tried it. The hot chocolate is something that I thought would be beyond all expectations, but in general I found it too creamy and not sweet enough, and served in a cup twice the size of what should have been. Their overall drink selection is quite basic, though I am glad to note that more recently they have added some cider and herbal teas. The service is patchy - some of the employees are really friendly, others not so much.For me, coming into FPB for a quick dessert has become almost too easy to do, though the best things at FPB can be taken out and eaten in the comfort of your home.",12,0.9821
869,10,12,4.0,"Love this lounge. It was rather loud on a Saturday night. Good thing we made a reservation because it was packed, esp the bar.We were seated at a table near the bar and everyone started putting their arms on the handrails next to our table. I saw all sorts of arms resting on the hand rails. I saw one very hairy arm, looked up and almost screamed when I realized that it belonged to a woman instead of a chimpanzee. Oh the horror. The only reason I didn't scream was because I was drinking my Velvet Breeze, a wonderful vodka-based cocktail with grapefruit and lime, which helped calm my nerves.My friend had the Beijing Mule which came with an orchid. Our waitress kept coming back to ask us if we wanted seconds. Calm down, lady.The cocktails were delicious, can't wait to come back.",11,0.9685
870,12,12,4.0,"I'm upping the rating from my last review. I don't care if it's overpriced--we tried maybe 7 things off their menu and all were terrific. Highlights for me were the beef sliders--the beef topped with kimchi pickles--and the spicy whelk salad w. buckwheat noodles, aka the ""golbaengi moochim w. bibim soba gooksoo"". I could do without the whelk (sea snail) itself, but the rest of it was delish, and also I greatly enjoyed saying ""golbaengi moochim w. bibim soba gooksoo"". In fact, I propose Danji offers a discount special: if you are not Korean and you can say ""golbaengi moochim w. bibim soba gooksoo"" ten times fast, you get it for free. The yellowtail sashimi was also tops.There were a few disappointments, but they were minor. The kimchi trio looked better than it was--it's not that the kimchi was bad, just that I've had better and its flavor was very mild. Also, no dessert! (You can use this as an opportunity, though: Casselula and Taboon down the street have lovely desserts.)The drinks were good: I had the 5-2 aka the O-ee, a cool cucumber-gin drink perfect for a hot day. My partner in crime tonight had the sangria, which I tried and liked because it tasted like it was sweetened only with fruit, so it was very mellow, not overly sweet.Other notes:- Sitting at the bar is fun if you can get in there. - The acoustics are crummy. It gets pretty loud.- I got here at 6 because I like to pretend I am a grandparent, but this place got busy by 6:45 and I noticed them turn some people away. Consider coming early.",13,0.993
871,25,24,4.0,"Recession special of a couple of tasty dogs and a drink is a NYC institution. Gotta love hot dogs that snap! Every once in a while while walking the city streets you just get a hankering for something to eat. This is the quintessential quick bite meal. Just a small standing room window counter to hunker down and munch out on your beefy hot dog feast. Open all night and pretty much every day of the year. I have stumbled into this spot and a few of their other locations after a night (or afternoon) of drinking to fill my belly. I thinks it's that intoxicating aroma of hot dog that wafts into your nose as you walk by that lures you in.Fast, cash only, efficient, and delish! It gets the job done. Less than $5 and you have a meal. So much better than a dirty water dog cart, and way better than Nathan's. I do feel that Papaya King on the UES is a smidge better, but since I live up there I am biased. Gotta rep my hood! Honestly, I don't care what's in these things, even if it kills me. Think of it as a once in a while treat. I can never live a vegan lifestyle!",30,0.7746
872,12,12,4.0,"There are Thai restaurants and there are good Thai restaurants in the over-saturated theater district. Much to my delight, Breeze fits in the latter category.If you've been to the Theater District/Hell's Kitchen area, you will quickly discover that there are no shortage of Thai restaurants. It seems like every block on 9th avenue between 42nd and 57th streets features at least one example of Thai cuisine. Of course, not all places are created equal. But what I like about Breeze is how they seamlessly blend elements of Western/French cooking with traditional Thai dishes. From a balance perspective, it seems like this place is more like 60/40 in favor of the West, but that doesn't mean it's not a great place to eat.I've had the Asian sandwich, which tries to be their take on the Bahn Mi sandwich. The taste is decent though honestly it wasn't incredibly memorable. But their entrees are a different story. The fried shrimp entree is terrific, with ample flavor and portions. The duck entree is very tasty, with a zesty sauce and nice trimmings. The breeze tuna tartare appetizer is also fantastic, along with the obligatory spring rolls and summer rolls.As for dessert, the fried ice cream was nice and the flames were a nice touch. Sort of reminds me of a flaming moe's being served ice cream style.",15,0.9807
873,14,13,4.0,"In a city like New York inhabited by so many ramen giants supported by all their little ramen minions, I'd imagine that it'd be pretty hard for any lesser known shop to carve out its own niche. However, right off of 125th st, Jin Ramen has quietly and deservedly found its own local following and while it may not be a powerhouse just yet, it's a welcome breath of fresh ramen air to the upper westside.You'll immediately notice that Jin Ramen is slightly hidden off the subway stop but there is usually a line of people waiting outside. Space is scarce and lighting is pretty dark but the line moves quickly so a 20 minute wait may be quicker than you think. Before we get to food, I'll just say service is good. The waitstaff is friendly and fairly attentive to your needs. When it gets really busy it can be difficult to flag someone down but that's a small annoyance. On to the food . . . Appetizers are so so good but so so expensive. My friends and I have ordered the Kara-Age (Boneless Fried Chicken) and the Steamed Pork Buns which are both phenomenal. The Kara-Age is very tender and lightly breaded while the chasu pork is a perfect balance of leaner meat and fat. Both are served with some sort of slaw that is equally just as amazing both by itself or coupled with the chicken/pork buns. Like I said, it is a little pricey but it's a hard temptation to resist. The ramen is preeetty good but definitely not the most amazing dish you've ever had. For my tastes, the noodles are a little too firm but the broth is definitely very rich, especially the Spicy Tonkatsu. My friend likes to get the miso but I really don't see why he likes it so much but if you're a fan of miso ramen, perhaps Jin Ramen's will tickle your senses. The other day, I had a huge Jin Ramen Revelation. I flipped over the menu and realized that they have rice dishes that are not only cheaper, but AMAZING. I can't remember the name of the one I got but they all looked good so if you're feeling a little sick of ramen or want a well cooked japanese rice dish, try it out. Thankfully, they're pretty generous with the ingredients to rice ratio.Overall, Jin Ramen is a decent spot for ramen but what gives it its charm is the atmosphere and the people who work there. Everyone is very friendly and accommodating and while the small space can feel cramped, it admittedly adds a sense of endearment to the entire place. Food isn't the best but the prices reflect that and aren't outrageously high (except for the appetizers . . . kinda). So if you're in the area and looking for a new place to get ramen or a nice japanese rice bowl, definitely be sure to hit up Jin Ramen.",20,0.9989
874,9,12,4.0,"Going out in Soho often ends up badly for me. If we don't end up at a creepy dive bar or an achingly hip place where the guys spend hours grooming their beards to look like they did not groom their beards, we end up at a lounge smaller than my apartment with a humiliating door policy and a terrifying table minimum.Enter Brinkley's on Broome Street. I must admit I was hesitant at first. This is because my friend who suggested the place (and goes so often that he practically pays the electric bill) has monogrammed luggage. Not a good sign. However, I was proved wrong. I have now been a couple of times and I definitely like the place. It looks and feels like a turn of the last century corner saloon / tavern, without the ""we are trying to recreate an early 1900's saloon"". That gets annoying. The bar area is a fairly large room, has high ceilings and a long bar, so it is relatively easy to get drinks. You don't feel overly cramped even when it is crowded. We went on a Saturday night, so it was crowded with a small line outside. Good music was playing on the stereo. The scene was very lively, and was comprised of a mildly upscale, young crowd, but not in an obnoxious, immature, keg-standing sort of way.  This is definitely a good go to spot in Soho if you want to have a good time and don't want to be humiliated by a door policy, or hang out with people sporting the ""distressed longshoreman"" look.",14,-0.3516
875,4,3,4.0,"I could literally throw something out my apartment window and hit this bar, so of course when it opened up, the wife and I had to go check it out. W 26th Street between 6th Ave and Broadway has become a nice block to find quality bars with both good drinks and food (and minus the Jersey Shore crowd you'll find at some other places a few blocks away). Maysville and Flatiron Room come specifically to mind if you're a whisky lover. I'd say Flatiron Hall is a notch below those two, but it's a quality choice with a different atmosphere. This place definitely has more of a retro feel to it, and if you're a beer person, this is probably the right choice for you. It was opened by the same guy who owns Heartland Brewery, but it doesn't have the same touristy feel to it.To start with the drinks, they had a nice selection of house beers available. I'm more a spirits guy, so I went with something off their cocktail menu. The Jack's Apple sounded promising with brandy, moonshine, and sourmash. It came in a martini glass with a cherry and looked like a girl's drink, so that earned me some mockery from my wife. It tasted pretty good though and was plenty strong. My wife got a glass of riesling which she seemed fine with. I'll probably go for something off the beer menu on my next visit though.For food items, we ordered the following:Giant Pretzel - This was really a GIANT pretzel. I'll post a picture for reference later, but it should probably be shared between four people. The pretzel was great, with a nice crust and perfectly chewy on the inside. I wasn't a huge fan of the cheddar ale dip, but mostly because I prefer mustard to something cheesy to go with my pretzels.Maui Fish Tacos - These are hard shell tacos, which I am a fan of, but I know not everyone is. Cod was cooked nicely with a tasty mango salsa and a lime mayo. The most important thing for me with fish tacos is that the fish isn't overcooked, and these seemed to be cooked just right.Bacon & Chicken Mac n' Cheese - Ummm yeah, of course I'm ordering the dish with cheese and bacon. It was prepared well with a nice cracker crust and included the promised bacon, chicken, and scallions (raw on top). I don't know if I'd order this again for myself, only because a giant dish of mac n' cheese as a meal is a bit gluttonous even for me. I'd be open to sharing it with others though. Also, I feel obligated to point out that this mac n' cheese isn't nearly as good as what my wife makes at home.Nutella Panini (Dessert) - I could live without this again. There wasn't anything wrong with it, but it's just brioche with nutella and a side of nutella dipping sauce. Total damage came out to about $90 all-in, which is probably a little on the expensive side. We (or more accurately I) definitely over-ordered though, so I imagine subsequent visits will be a little less expensive.",14,0.9969
876,15,29,4.0,"A biker gang came in while we were here, but I wasn't nervous at all, because I knew what I was doing and they were totally clueless.I could tell, because one of them ordered a turkey sandwich. No one in their right mind is going to critique the urgings of a guy wearing that much leather, but: Seriously, sir? Let's assume that you're not from around here. Here's how to improve your Katz's experience: * Do not order anything you can get in your hometown diner. We have a local delicacy, and it's called pastrami. That's what you want. (Unless you're a vegetarian. Then you are allowed to order fries. But I'm guessing you're not a vegetarian.) * Do not announce that the prices shock you. Katz's pastrami sandwich is one of the finest culinary treasures on Earth. Plus, it can feed two people, even big, scary people such as yourself. And it comes with lots of pickles, making this a nutritionally balanced meal.* Push your way (nicely!) past the tourists near the front and find the lonely-looking cutter at the end of the sandwich section. Put a couple singles in his tip jar and enjoy the moist and delicious tidbits he'll lay out for you. And don't mess with him--that knife is sharp.* Do not get all sniffy because the place is a dump. Don't whine about the crazy, Soviet-style ordering system. The unspoken rules. The brusqueness. It's all part of Katz's ancient iconography, their very essence. Of course the place is a dump! You're in the presence of DELI GODS. Jeez.",20,0.6168
877,8,9,4.0,"Finally another place to eat some BALLS... takoyaki balls.Located in the heart of lower east side and not too far from the Delancey/Essex train station, this little shop punches out some good balls. Theres some Don bowls that I shall try next time, the Yuzu pepper bowl sounds pretty good on the menu.The prices are okay and averaged. One plate of takoyaki balls with your choice of filling is $6. I wished the traditional takoyaki with the octopus filling didn't cost a extra $2.Aside from the Traditional balls that come with the original bonito flakes and seaweed, the other fillings you choose will be topped with corn flakes. At first when I saw this, I was like WTF..why are they putting corn flakes on top of my balls?! It's not a breakfast time is it..? But when I took a bite into one of my shrimp filled balls, it blended pretty well and it gave it a nice crunch and texture to it.There's a sign that said if you like them on Facebook, you get TWO EXTRA BALLS.Mmmm, I can eat and talk about balls all day (no pun intended).",13,0.9737
