,Cool,Funny,Rating,Text,Useful,Sentiment
1382,12,50,5.0,"Geezus.Some free advice for ya...if you have a 2nd date with a dope honey, take her here.Terrific selection of draft beers and wine...dark...like your eyes need to adjust coming out of the bathroom dark.Lots of candles, couches and baby-making tracks playing.If you aren't making out with your date within the 1st hour of being in here...you better buy a Tony Robbins self help CD, homeboy.  Ya feel me?",14,0.836
1383,12,8,5.0,"If I could quantify the sensation of a creme brulee doughnut it would be rated infinity plus one.Another one of those rare NYC places that delivers beyond its absurdly lofty expectations. I can't believe I'm saying this, but the hype is well deserved and probably should be greater.",11,0.7096
1384,19,21,5.0,"this burger nearly killed me. everything about it was perfect, as was my drink. i was filled to the brim after half of the meaty mess, but forced myself to continue shoving it in my mouth. after finishing i felt like i had been hit by a truck and immediately excused myself for a cigarette. it took me at least two hours to recover.but it was worth it.",20,-0.1406
1385,39,34,5.0,"So, is this what I've been waiting for all these years?Those were my thoughts as I opened the door. It was 11:50 am and there were 41 people ahead of me in the line waiting patiently. There was no bouncer at the door to remind one of the tacky experience of buying cupcakes of quality that would make one weep more than by watching Steel Magnolias. It did make me smile. After more than four and a half years of reviewing macarons (including 2+ years of clarifying to people the difference between macarons and coconut macaroons!) and flying in macarons from across the country and across the Atlantic all the while watching multiple generations of Magnolia clones, bankers turned bakers and corner delis sporting large cardboard signs screaming CUPCAKES (next to those for phone cards) mint money from Freudian psychology- finally the day had come that there were more customers waiting in line at a shop selling macarons than at the flagship locations of Magnolia, Crumbs, Molly's, and Baked by Melissa COMBINED.... Yes: I went around to compare. It generated more adrenalin than a victory lap.I must also confess upfront that I am slightly biased against Laduree, and am in the Pierre Herme camp. This is mainly a result of my conviction that Laduree lags Pierre Herme (and others) in most pastries, and even croissants (I mean seriously, have you had the Ispahan croissant? Now that takes baking to the level of an art!). That should not detract from the fact that Laduree makes outstanding macarons, arguably ""the best"". However, I find it simplistic to say ""best"", for any top tier patisserie in Paris makes excellent macarons and on any given day Sadaharu Aoki, Dalloyau, even Jean Paul Hevin (and others) - not just Pierre Herme can compete with Laduree for top honors. While there may be production variability by day, there is also overall consistency by flavor/design, and so I would similarly be hard pressed to find anyone other than Laduree making my favorite versions of Cassis or Orange Blossom (Fleur de Oranger). There can be no doubt on the quality of the macarons in the NYC shop, for they are flown in, and the only question is as to how they've handled the transatlantic travel. While I don't understand the assertion that they are flown in fresh daily (they don't need to / can't be fresh off the oven, nor do economics justify anything more frequent than a weekly flight, as is the case with LMDC) - I have limited issues with the NYC ones aesthetically or texturally. Though, I did find the jam ones (Raspberry, Strawberry) somewhat of a softer texture than the others (also a complaint in prior reviews), but they held up fairly well to the bite test. Obviously, once local baking in NYC commences, it would be time for a review update. But for now, I am thrilled that Laduree has arrived. At $ 2.70 for a small macaron these may be pricier than what you'd find at say a Little Oven, but for the price point I find them infinitely superior to the B of FP at Ho.Service is courteous and efficient. I was greeted at 12:20 pm by a server who wanted to know the details of my purchase. I paid and left at 12:35 pm, and the 45 minute door-to-door has been the average wait time earlier as well. My heart did go out to the distinguished, graceful elderly lady who left after waiting 15 minutes while politely wishing us well. I tried to while away the time first by reading and then by engaging the attractive girl behind me in a conversation. But, upon finding out that she didn't like macarons, and was only there to help out colleagues, the conversation just died. I mean, WHAT could I possibly have in common with someone who doesn't like macarons? Really! J/KWith another Laduree outlet expected to open in Soho in Spring 2012, the only real question left is: what are YOU waiting for, Monsieur Herme?",45,0.9901
1386,8,15,5.0,"""And the Lord did look down upon the denizens of the city of New York, and he did say 'Let there be a path. And on this path, let there be views unmatched, water fountains aplenty, and clean bathrooms for those who took one too many sips of water from the aforementioned plentiful fountains. Make it so."" And with some slight confusion as to wether this was the Lord or Patrick Stewart talking, the city of New York built Hudson River Park. And oooooohhh was it good!!Seriously, as a runner training for multiple half marathons and the full ING NYC Marathon this November, this running path is a life saver. It keeps you well off the traffic/tourist packed streets of New York, provides tremendous views of midtown/downtown (depending on your direction), as well as Jersey and the New York Harbor. The abundant greenery and nice side paths and boardwalks make for a beautiful, entertaining run. This especially helps when those runs start lasting over 2 hours!!Easy access from everywhere, lots of room to disperse the crowds, and the cooling effects of the river make this a go-to destination for any outdoor activity!",14,0.9521
1387,19,26,5.0,"""Oh Snap!"" Was what I said when my friend sent me a picture of the new Sunburnt Calf restaurant. I've been raving about the awesome Sunburnt Cow in the LES for years but couldn't convince them to schlep their arses to the City to enjoy the treasure. Again, the food god answered my prayers in the form of one of the new deities; the Calf. I've said it once and I'll say it again; I'm a lover of bottomless mimosas. Besides trying to do good in the world, I also spend much of my time trying to find the best unlimited mimosa spot and I think my journey may have ended. Just maybe.The Calf is a small joint so expect a wait to get seated; however you can order your drinks from the bar while you wait. I peaked out back and come next Spring it looks like there will be outdoor seating with an outside bar. Sweet! There is so much goodness in this place that it must be chronicled in a time line:1st minute in: Sister is greeted by Jackie, the manager who remembered her from the previous night's dinner and remembered it was her birthday15 minutes: Drinks in hand, chatting it up and waiting to be seating. Stare longingly in the kitchen at all the goodness being prepared30 minutes: Super cute/ fun bartender jokes around and asks if we want to stand around all day. We sheepishly say no and prance over, tipsy off the strong mimosas (Score!)45 minutes: We are happy to be alive and drinking, and drinking more, oh and now we must order food. 1 hr: Orders in, gals are smiling like the Cheshire cat because the waiters understand our thirst for the Vitamin Champagne. These folks KNOW the true meaning of bottomless mimosa.1 hr 5 minutes: A potential sexual harassment suit may occur after friend asks waiter his name. It's Angus. She makes some inappropriate joke about his beef. Said waiter turns beet red, pours more mimosas and skips off.1 hr 10 minutes: Speaking of beets our big ass burgers come piled high with a fried egg, beets, pineapple, onions, lettuce and tomato. Others have the Barramundi with Vermicelli Noodles and Rice Bowl1 hr 11 minutes: Friend frowns a little at egg that she asked to be prepared non-runny and best waitress/manager alive Jackie, swoops over out of the blue and takes it back. 1hr 45 minutes: Good mimosas flowing like Cristal in a bad rap video. Friend finds a hair in her devoured burger. Waiter (on his freakin' lunch break) swoops over and asks what's wrong. Other sober friends realize it's said friend's own hair. Said friend needs to slow down.2 hrs: Cupcakes and candle come out for sissie's birthday. Jackie, you really outdid yourself! 2 hrs 30 minutes: Very full, very tipsy. Perhaps we should leave and continue the par-tay back at home. Best unlimited mimosa brunch in BK that I have had thus far.",19,0.9991
1388,6,4,5.0,"Popped in for a quick lunch with my sister on a blustery day and was warmly greeted by the very charming (and cute!) Italian waiters. Small and quaint on the lower level where we were seated for lunch, sadly it was too chilly for the outside.We were served a warm, fresh loaf of bread with dipping oil and herbs while we waited for our meals. i looked longingly at some of the appetizers they had like the Spinach Souffle and Carpaccio and made a mental note to come back here.I ordered one of the specials which was the linguini with clams and was surprised with the abundant amount of clams on my dish. There had to be about 16 or 20 of those little suckers which would be generous even by dinner portion standards. No puny, little wanna-be clams either. I'm talking meaty, ""I've been taking steroids"" kinda clams. My sister (whom is a finicky eater) requested her own special dish of angel-hair, crushed tomatoes and fresh basil which they were nice to oblige and she had only rave remarks about how the perfectly they had made it up with just the right amount of fresh garlic. EXCELLENT quality of fresh, grated parmesan. Clearly, not a food-vendor supply but rather a quite fresh one.Pepolino - I will be back. Probably several times. Your menu is just too damn good.",9,0.9593
1389,8,7,5.0,"SO MUCH FUN. Came here last night (Saturday) to celebrate a friend's birthday, and the music was AWESOME! They were playing fun top 40s but also old school rap, 80s music, little bits of everything. Also, there was no cover!We arrived around 11 ish and had to wait outside for a bit which was a huge bummer in the freezing cold. Plus, having gone to bars/clubs in LA and vegas, I've never had to wait in line before, but I still haven't quite figured out how NYC places work. The line really wasn't too bad though, we were in within 20 minutes.The place was mildly packed at 11:30, and I guess I understand why the bouncers forced ppl to wait outside, because it made the place more spacious and there was actually room to reach the bar & get my dance moves on!We danced ALLLLL NIGHT LONG and while there are a bunch of other things for non-dancers to do like pool tables, foozball, jenga, make out/dry hump each other by the giant horse in the back corner, my friends and I were too busy shakin' our stuff!There's also free coatcheck! I will DEFINITELY be back here and bring friends visiting to this place. It's not super upscale and fancy even though it's definitely nice, and there were people who dressed up. You can chat with friends onthe lounge chairs or dance. I LOVE how laid back this place was, but not grotty and dingy. Also it seems like a lot of people came with friends so there weren't as many sleaze bags trying to hit on everyone. PLUS!I'm gonna try to check out the other nights, I've found one of my new dance spots in NYC, it's a keeper!",8,0.9948
1390,22,14,5.0,"Just a hop, skip and a jump from Zabar's - the other staple that holds down the UWS - Barney G.'s has the best breakfast food this side of the Hudson. A 100 year old institution, Barney Greengrass is the place grandfathers take their grandkids for meals on weekends, to introduce them to all manner of smoky fish and salty meats, to devour rugelach and chocolate babka, and to learn how to pronounce it all correctly. The front is mostly for take-out purchases, although has a few tables for overflow; the back room, preserved in time for grandchildren to admire, is the restaurant proper, covered in horse-and-wagon wallpaper which is somehow charming (even though it's green). The space isn't large and the tables are pretty close, so be prepared for long waits on weekends and to inadvertently overhear all conversations at neighboring tables no matter when you show up.The dishes aren't cheap, but they are Worth It. My recommendation is to go with ""Barney's Specialties:"" the eggs with nova and onions, which comes with a bagel & cream cheese, cannot be beat, and you can't find a better pastrami and eggs anywhere in NYC. If none of the specialties appeal to you, hit the 3-decker sandwiches - but be prepared to be unable to finish them! And you cannot leave without having a black and white cookie. I know they're available all over the city, but this cookie is so fluffy and moist it's more like a cake. I've just made myself so hungry I'm gonna head there now. See ya!",19,0.9286
1391,19,13,5.0,"A great discovery for all the seasons of the year!I found this park through friends, about 3 years ago in the dead of winter during a snow storm.I'll call it a snow day, so much snow that work was closed and we decided to put on our snowboarding gear and find some sleds to slide down the hills in this park with.We brought shovels and made ourselves some ""speed bumps."" The local kids were going crazy with it and went flying off on their sleds.Come spring, the guy and I decide to explore the park some more by going for a run around the park. It's 1 avenue block wide and about 12 streets in length. That may not sound very large at all, but in this neighborhood, it's a good amount of space and it's beautifully laid out (Thank you NYC Parks Dept!)You can chose to run on the bordering sidewalks, on the paved trail (which includes a few small hills), or go on the track (1/4 mile loop). During the summer, some friends played tennis here. We also came quite a few times to lay out in the sun. You can sunbathe here and no one will bother you! It's really convenient because there's no sand and no traffic to put up with.In the fall, I come to run and watch the local HS football play in the middle of the track.They also hold special events and charities here. I've seen a senior citizen movie night in the basketball court (South end) and I've attended their annual Juniper Valley American Cancer Society, Relay for Life around the tracks (North end).Some other great activities you can do here:Hockey rink TennisBasketballHandball courtBaseball fieldSoftball fieldDog walk/runSoccer/football fieldBatting cage2 PlaygroundsSunbatheBike ridingGarden section for sitting & relaxingAfter last years tornado it was really upsetting to see uprooted trees all around the park. They were laid out on the sidwalks for a month or two. I really hope the NYC Dept of Parks replaces the trees. I really love this park and I'd love to see some more great community events here.",20,0.99
1392,30,21,5.0,"This spot is an unusual Chinatown find: you never know who you'll run into, drinks are relatively affordable, and the staff[1] pour the best picklebacks[2] in the neighborhood. Ask for the spicy ones then get back to me in the morning ($7/shot; credit cards accepted).Whiskey Tavern is hardly a dive. It's clean, with accessible bar and booth seating. Not sure if they have board games - their sibling Whiskey Town does - but there's usually a healthy crowd and plenty of TVs to amuse even the most jaded bar patrons.If you don't like Whiskey Tavern, you're un-American.[1] Thanks to hot bartender Joann![2] Don't know what a pickleback is? It's a shot of whiskey, followed by a shot of pickle brine. Trust.",26,0.9303
1393,18,16,5.0,"Picture this.Meat Heaven. Need more than that?When you walk into this no frills spot in Jackson Heights, you wont notice anything spectacular. In fact, you might just walk in expecting a to grab some empanadas and a side of rice.That is, until you peep the massive trays of MEAT being served to groups at tables in this place that I now know as heaven. The prices are right at Chivito. My party of 4 sat to a Parrillada for 2 and had more than half of the platter remained. We indulged on skirt steaks, grilled pork chops, blood sausage, pork sausage, and grilled lamb. The parrillada for 2 cost a mere $35. split that 4 ways... and youve got a feast for less than $10 per person. The steak was cooked to perfection withouth any direction to the staff... and was incredibly flavorful. Im drooling as i post this review! The leftovers I took home made for a fantastic breakfast with the addtion of some sunny side eggs! What more could you ask for? Come hungry. The service is friendly and fast. Ask for the chimichurri sauce. Its green and garlicky! Why are you still reading? Move your butt and get some meat! __________________Special Thanks to The Suit who believes in eating good on a dime.",24,0.981
1394,31,26,5.0,"Took the wrong train, cause you weren't listening,We'll have to walk further, soundtrack: whistlingA beautiful sight,We're happy tonight.Walking towards a Christmas light Wonderland.I'm so happy I think I have supper powersIt seems so far, but I'm no coward.The street plays some holiday pop song,As we walk along,Walking through this Dyker Heights neighbour-land.We pass our first snowman,Let's pretend he Borough President MarkowitzHe'll say: Have you Eaten?We'll say: Marty you're speaking our language!But first we'll see some lights Then use a yelp app to our advantage.We hit 84th street; I'm so giddyAs I point, smile, and jump like a kiddie.The lights and decorations are so big and brightI now am in love with Dyker HeightsIt's the best Christmas Light wonderlandSo much to see it is thrilling,Even though the weather was a little chillingSo glad we frolicked and played, the Brooklyn way.Dyker Heights is a Christmas Wonderland!",24,0.9877
1395,14,17,5.0,"This hotel is one of the sexiest hotels I've ever been to. Even the lighting at the entrance is crazy beautiful. You can only access the elevator with your room key, which I think all hotels should do...so you don't get crazies like the CL killer. The bathroom doors (or walls) are matte translucent. Incredibly sexy: especially if the room is dark and just the lights in the bathroom are lit...you're able to see a sexy silhouette. Makes me want to get into interior design even more. Oh, and the shower products they provide are by Kiehl's! Hotttttt. Love the grapefruit scented lotion. You know damn well, I took all of them home. Don't judge me.",12,0.8257
1396,18,16,5.0,"Yemeni restaurants in Manhattan: 0 In BK: 2 Winner: Brooklyn This month I learned that food from Yemen: Underrated. My heart's won over by the mind numbing feast of lamb, okra/potato stew, fresh baked flat-bread the length of a medium pizza... With that said, ""Yemen Cuisine,"" in the vein of other creatively named restaurants like ""American Chinese Restaurant,"" or ""Lee's Buffet,"" is not a looker by any means. A peep through the exterior windows may cause your stomach to involuntarily constrict and your appetite to vanish. The ""A"" grade certificate taped at the entrance suddenly seems suspect. The green neon lighting does not help, unless the aspiration is to replicate an OTB hall or the DMV. To give you a sense of how they operate, try asking the following: 1) Do you take credit cards? 2) May we have utensils? 3) Check, please? Answers: 1) The equivalent of using your Amex at a food truck 2) They will oblige, but note the bread is multi-functional 3) Waiter's response: Silence and two blinks. ""Your total is $xx,"" he says and leaves. This is clearly an eco operation. But no matter. This is about the food, the glorious food. - A starter of soothing, gently seasoned lamb broth served with a wedge of lemon - Stacks of warm, freshly baked flat bread replenished without request. I'm not exaggerating about the size. You can ride it like a sled, though, why would you want to? It's delicious! - A full stack of tender roast lamb. Meat lovers, rejoice. - The name escapes me but it's like a pureed salsa. Terrifically fresh and flavorful, this provided a great contrast to the heavy protein - A viscous, gravy like stew with okra, chunks of potato, eggplant. So addictive, I wept like baby. - A self-serve station for the post meal tea. It was stewed in clove and cardamom and can be found near the broom closet restroom...which I'd avoid at all costs. Our meal here felt like dining in a time warp. There aren't many places like these anymore, and you wonder how much longer they'll be here when you note the neighboring bank and drug store chains, and the shiny Trader Joe's down the block. Do yourself a favor and pay them a visit...tip nicely if you're able.",19,0.997
1397,27,15,5.0,"It's about time that the far Upper East Side where East Harlem meets starts getting spots like this that you would normally find only downtown. Earl's Beer & Cheese is located in a pretty vacant stretch along Park Ave and 97th where the train overpass meets the tunnel underground. Not much of a view but who cares when all you need to look at are your terrific beers and wonderful cheese plates.As others here have mentioned the place is insanely tiny. Personally, that does not bother me as long as I can grab a seat or spot to enjoy my brew. For others I can see where they would become claustrophobic quickly. When we arrived here around 6PM on Saturday there were only around eight people there, but by 7PM I had counted around 25 and it was jammed packed. This place has become popular very quickly in this neck of the woods, and for good reason.Basically, it is one long communal table that seats 8-10 people. A small counter with a few stools looks out the front, and there is another narrow counter along the wall to stand at. Really, before we left a few hours later there still must have been close to 25 people in there and it was rocking. They were playing a cool mix of 80's rock and I remember hearing The Cars and The Police playing a lot. Also, it can get a bit warm in here but they had the whole front open letting in a nice evening breeze. The place resembles a faux hunting lodge with mounted deer heads on the walls, murals of deer in the woods, and a bathroom that looks like you are in a wooden shed. The menu features some creative takes on cheese. We had the Beer Cheese which was terrific. Comes in basket of bread that is presented as toast points buttered on each side. So airy and crispy. You get a good amount of spreadable cheddar beer cheese, and a tin with garlic cloves too. Yummy, yum, yum!Mmmmm......Beer Cheese. Just thinking about it is making me drool.There are other plates such as a cheese board, grilled cheese sandwiches, Asian Gnocchi & Beef, Mac & Cheese, a gourmet Eggo waffle with foie gras, cheddar, and coffee-cured bacon, among a few other items to choose from. From what we tried, and talking to the people around us eating, everything here is on-point. Just order at the bar and the staff will bring it over to you. Accepts credit cards too and everything here is pretty cheap overall. Can I mention the beer selection? I was pleasantly surprised at the craft beer options on tap and in cans. Draft beers served in glass mugs go for $5 - $6, and canned beers run $3-$8. They even have Growlers To Go - $19 Refills / $4 for a Growler. The four line beer selection rotates and they bring in different brews constantly. Autumnation in cans, Victory Pilsner on tap, and Troegs Stout on tap were just a few that we enjoyed. They pair exceptionally well with the cheese plate selections here.Personally, I love a small place like this that serves the local community. Saw a mix of younger newbies and older stalwarts of the area in here. There was even a group of older ladies visiting from Poland that came in to down a few pints next to us and then head out. It was too funny. Again, this small place is probably not for everyone, especially if you can't deal with crowds and being squished next to other patrons. I guess it also depends on what time you go as I heard that right after work hours / early evening is very busy. Still, this has become a new favorite of mine in my hood. So glad it is not downtown or in Brooklyn, as it is only a few minutes walk from where I live. Easy access for me to go and try out some more wonderful cheese concoctions and thirst quenching tasty beers.",27,0.999
1398,11,8,5.0,"I'd been waiting to try this place out for literally over a year the first time I went. I go to Arthur Ave every once in awhile, but I kept putting off coming here. Its owned by Roberto Paciullo, the man behind Roberto's and arguably the best Italian restauranteur in New York. He's opening another 089 location in Manhattan eventually, but I believe in always trying the original. Finally I got to try 089, and it definitely lived up to the billing!First thing you notice here is the amount of work they did to make this place look like its smack dab in the middle of some Campanian village. From the texture on the walls, to the skylight, to the oven, if this place doesn't transport you to Italy nothing will. The service is very professional, and as hard as I am on servers I found absolutely no fault with them. Thats a festivus miracle in itself. And smack dab in the middle of the restaurant was the most important thing: Roberto Paciullo. He wasn't barking out orders or anything, just sitting and having lunch with a friend. His presence alone was enough to ensure that everyone was on their game. Thats great leadership, and exactly what it takes to make a great restaurant one of the best in the city.Since the first time was only lunch, I just got pizza although the rest of the menu made me think twice. The bread they brought out as well was a great variety, and looked to be from Madonia but could've been from a few different places as there were several kinds. The pizza I got was the Riccardo, which had buttersquash puree along with smoked mozzarella, spicy pancetta, and basil. The crust could've used more char, but was pillowy soft and had a nicely risen lip all around. I was actually expecting something more crisp and with less of a lip as this is Salerno-style pizza, but this worked just fined. While the crust was great, it was outshined by everything else. Simply put, this combo WORKED. The pancetta was the fatty kind they serve in Italy, broken into bits and with a subtle little bit of heat as promised. This contrasted with the smoked mozzarella from Casa della Mozzarella around the block, which was bursting with milky smokiness. Combined with the sweetness of the squash, every bite was bursting with flavor. The only change I would make would be to add a bit more basil, as it acted as a wonderful balancing agent that brought all the different flavors together. All in all, one of the best pizzas I've had, and thats saying something at this point. The next time I came back for the normal menu with a group of 6. For starters we had the zuppa di vongole and the calamari alla peperonata. Both were pefectly executed, with the sweet, tiny clams being the standout for me; the calamari was also perfectly cooked, with the flavor of the peppers standing out in particular. We decided to get a bottle of wine, and our server was extremely helpful in selecting one that worked with all of our dishes (a reasonably priced Super Tuscan). For my main, I got the Linguini al Nero di Seppia e Calamari, which is their homemade linguini in a black squid ink sauce with calamari and cuttlefish thrown in the mix. It was awesome. The flavor of the tomatoes wasn't lost and the squid ink wasn't overpowering--two common issues with this dish. The homemade linguini was a perfect al dente as well. Once again, the calamari here was perfectly cooked, and the cuttlefish--which feels halfway between octopi and calamari--was too. This was food exactly as it is in the south of Italy. Fresh, simple and straight forward.  Also, when we were leaving one of my friends left something behind and the waiter ran out after us to make sure the schmuck didn't forget it. From the appetizers to the service to the espresso we had at the end, this place was remarkably consistent in how great it was.At this point, if you're interested in Italian food, you've probably heard of Arthur Ave already. If you haven't gone already, you're probably looking for an excuse. The restaurants around here can be a mixed bag, but you'd be hard pressed to go wrong with this place. One weekend, go to the Bronx Zoo for a few hours, use the Southern Blvd exit, walk north a bit and turn onto 187th, and walk over to the neighborhood. Retail Market, bread bakery, meat market, cheese shop, pasta shop, eat some clams on the side walk at a seafood market, and this place. If that isn't a good day, then what the hell is?",17,0.9991
1399,14,14,5.0,"spitting distance from the Marcy Avenue stop, just follow the trail of black t-shirts and you're at Duff's! major props to Phil and Stacey for inviting me out here...apparently everyone else was being lame, but I am always in the mood to RAAAAAAGE, so I signed up for the expedition.first: cheap drinks. I'm a weekend warrior, so I rarely get to experience happy hour specials. anywho, I rolled in here at 10:30 and drinks seemed to get cheaper as the night progressed. at some point I paid 7 dollars for a Stella and Jameson shot. the bartenders were freaking incredible (one is the guitarist from God Forbid), friendly and fast slinging the drinks.second: the atmosphere. despite our grizzled and frightening appearance, metalheads are probably the friendliest people you'll ever meet. music was roaring, people were talking, and I even mingled my way into playing a game with some regulars...it involved spinning a wheel of numbers, and slapping each other across the face. aaaand there was 70s porn playing on some TVs. aaaaand tons of memorabilia of metal bands and classic horror movies.third: LIVE BANDS! they were playing mostly covers from what we heard - heard a lot of Slayer and Pantera. then, at one point, Jimmy Duff was strolling around (sidenote: the guy is one of the friendliest, coolest people on the planet! you rule!) and said ""they're stuck in traffic, but Machine Head is on their way to play a suprise set"". HOLY SHIT!honestly, this is now my number 1 bar. if you want me to come to your parties from now on, throw them here or I'm not coming. no, I'm not joking.DEATH TO ALL BUT METAL!!!!! \mm/",14,0.9721
1400,10,11,5.0,"If you lack patience, then this is not a place for you.If you don't like to get arm workouts, then this is not a place for you.However, if you:- like to get things at a super cheap price- can put in at least an hour or two aside from your busy work schedule- don't mind gaining arm muscles - have an open-mindTHEN YES, I recommend for you to definitely give this place a shot, for those that worry about ""bed-bugs"" clearly worry about that only if you don't wash your thrifted clothes before you even wear it (GROSS who does that?) and if you are paranoid about ""bed-bugs"" you can google it if you like but you can always put the thrifted clothes you buy in a plastic bag, put it in the freezer overnight and then throw it in the laundry. And Viola, you've got yourself a brand new wardrobe you can show-off to the world.So back to the review, as I mentioned this place is great, it goes by the pound, I've been here numerous times and have always found something that I loved, I've found a few blazers here that I wear religiously when fall/winter rolls around. I must re-iterate though, you must have patience to go through all the bins, I guarantee if you give it a chance you will fall in love instantly with this place as well. I've left this place with 10lbs worth of goodies and only paid a measley $12 bucks. I can't argue with that at all. I'm always a happy camper when I leave this place.They always say ""don't knock it til you try it"" ;)",24,0.9892
1401,17,10,5.0,"I've been to Astor Room for drinks, for brunch, and have tried out their table at Taste of Queens 2011, so clearly I fancy myself something of an Astor Room expert at this point. However, if you think I'm all Astor Room'ed out, you are sadly mistaken, my friends. I will come here time and time and time again, because dang, Astor Room makes you a lusty promise, and then delivers! I don't know many men who can please 13 women simultaneously, do you? Intrigued? Read on!The cocktails menu will make you swoon, as long as you're not a PBR drinker (and if you are, well, stop reading now). Delicately made, delicious to the sip, and packing a punch, you basically can't go wrong. For brunch, the bloody mary has a nice balance of heat and flavor, and I didn't hear a single complaint about the mimosas.Foodwise, anything involving the short ribs is a clear winner. I wanted to get the Maryland Crab Melt for my entree, sadly, it had sold out. that'll teach me to sleep in on a Sunday, though, so next time! Instead, I went with the Astor Disaster, cos I'm a gal that likes variety (although I skipped the bacon). French toast topped with cheese, eggs any way you like, onion rings, short rib, and a side of potatoes? Yes please! Overall, a winner. The donut holes are epic as well, and great to share with a group. I particularly appreciated the three different jams/cream you can choose to dollop on, making every bite an additional exercise in culinary variety.Every time I have come here, there's been some sort of live music, which is a great touch for ambiance. I'd recommend anyone come here, be it for a date, a group outing, or just to swing by for a snack and/or drink. You really cannot go wrong!",18,0.9937
1402,20,23,5.0,"I do not understand. Happy hour until 10PM every single night? Incredible $5 lychee martinis? A huge tapas menu? Is this heaven?Came here with a gaggle of Yelpers last night. The service was great, even though we took up 80% of the restaurant.I had a lot to drink. I still have money left over. But no dignity.I am just seeing on their website that they have Pappy Van Winkle. This is the holy grail. I must go back...every day.This concludes my hangover review.",19,0.4874
1403,11,17,5.0,"Blossom is one of those places you curse yourself for not having visited sooner and promise yourself to come back as frequently as your teensy paychecks allow.Armed with my yelp deal for a 30 minute massage and facial, I stumbled my way to Blossom after a particularly brutal spin class. I was feeling a wee bit woozy and my body was wrecked after three weeks of keeping my ass in line at the gym. I was struck by how cute and clean and efficient everything was inside. It was busy, but all the staff was bustling about and no one seemed to wait long. Sally took me back to my small, dark, candlelit room smelling of delicious aromatherapy and instructed me to take everything off but my underwear. I giggled and told her I wasn't wearing any and, not fazed in the slightest, she told me to just get comfy under the towel. Sally. Is. Amazing. If I wasn't too busy drooling through the face-hole in the table, I would have dropped right down on one knee and proposed to her and her miracle working hands. She asked how I liked my massages and I told her pretty hard, but she laughed and said she'd start medium because sometimes people cried when she went full-force. My advice is this: trust the woman. She has a LOT of power packed into that tiny body and she worked into every knot in my back and tushie (I LOVE when they massage my tushie!) over and over again. We moved onto the facial and it was equally fab. Everything smelled delightful and her hands went seamlessly from insanely gentle around my eyes to the perfect pressure on my head and temples. She started with a cleanser, then steamed my face for a good couple of minutes, and then...came the extractions. I felt like my face was being sliced open, but I can't fault her for that because I always want to cry like a bitch during this part of facials. So much so that today, while involuntary tears fell down the sides of my face, I wondered how I would ever endure the pain of childbirth. Ah well. That's a discussion for another day. She finished with exfoliation and a hydrating mask. It felt so good that I dozed off. You guys! My skin looked immediately better. Luminous and clean and tight tight tight. All this despite the fact that those extractions left me sure that my face was bleeding and mangled.I HIGHLY recommend Sally and Blossom. I can't wait to come back!",16,0.9975
1404,19,19,5.0,"I am not into following movie stars, television personalities, circus clowns, whatever. What I look for in a NYC restaurant and what I truly appreciate is a talented chef.Then if the restaurant decor is pleasing to me, I enjoy it even more. I plan future events in my head based on my experience. I also vault my future plans on location in the city. I'm rarely on the lower east side so going to 7A is a stretch for me. Marea? Smack dab in the middle of my world.I could care less if Gerard Butler loves this place. He probably sold his soul to the devil to get where he's at in this stage of his career.Talk to me about fusilli with grilled octopus and bone marrow. mmm..The crowd here is a little stuffy for me, If I can get the guys from Rao's to come here? I'd make this joint my own, have my own table with a sign on it, BILLY SALTSI ordered a beer at the bar, an Italian Microbrew Genziana. A patron drinking a white wine with ice in his glass (WTF?) asked me what I was drinking. Maybe after a few glasses of wine, we can take over this place..My fusilli with grilled octopus and bone marrow was outstanding. Worth every nickel. The bread that was offered was a little strange. Some dude comes around with a tray, wanna a piece? Yeah stupid I do. No olive oil, dipping sauce, only a cold slab of butter. I should take a star off for that move but I love me some fusilli with grilled octopus and bone marrow so.... I'm in, I'm out, I'm Billy Salts the ginger bread man!Find this place if your uptown for some great Italian food. Let the stars schmooze with each other. Pass me the pasta..",24,0.9767
1405,12,31,5.0,"Sandwiches here come in 3 sizes:1. Insane2. Extra Insane3. KardashianI had skimmed the previous reviews and noted several mentions of the roast beef, so that's what I ordered. What I received was a foot long, 6 inch wide vessel of sliced beef, molten cheese & grilled onions - smothered with what looked to be the skimmed refuse from the Deepwater Horizon.It was a big, gooey, dripping mass of mess and already oozing everywhere before getting it to the table. But once I folded it shut and took a bite, I was in sandwich nirvana. Usually with a sandwich this size, I'd save half for lunch the next day, but given the glorious goop nature of this beast, I ate most of it in one sitting, which I thought was quite an accomplishment. Then some skinny dude sits down at the next table with a sandwich that was about 3-feet long. Seriously.  Warning: Do not order here if you are wearing nice clothes, are on a first date, or generally eat finger foods with a knife and fork. There will be blood. Only not real blood, but their crazy gravy which redefines previous notions of viscosity.Also of note: The great Brooklyn staff, cussing up a storm about football. The walls adorned with autographed photos of Italian actors/sportsman, plus scenes of old Brooklyn and older Italy. Sadly you'll probably not get to experience the crazy customer who entertained me - an Italian American ""My Cousin Vinny"" type who was arguing with her soon-to-be-ex over the phone and describing where she was going to shove her new license plates. This is a deli that looks like any deli you might walk by in greater NY. But it would be sad if you walked by and didn't try it. In fact, it's worth a special trip.",14,0.886
